('','458.72','01/17/16','python-upload','626.49','2933','submitted',''),
('','274.25','01/17/16','python-upload','443.92','1343','submitted',''),
('','334.54','01/15/16','python-upload','468.39','6930','submitted',''),
('','21.22','01/15/16','python-upload','30.08','R71201','submitted',''),
('','312.93','01/15/16','python-upload','507.0','4545','submitted',''),
('','278.6','01/17/16','python-upload','404.67','1973','submitted',''),
('','87.22','01/15/16','python-upload','133.96','786','submitted',''),
('','372.69','01/14/16','python-upload','501.86','2577','submitted',''),
('','1288.0','01/12/16','python-upload','1376.0','5246','submitted',''),
('','199.52','01/17/16','python-upload','285.38','7021','submitted',''),
('','143.14','01/17/16','python-upload','280.15','6378','submitted',''),
('','976.87','01/17/16','python-upload','1232.95','5978','submitted',''),
('','20.54','01/15/16','python-upload','37.76','1001','submitted',''),
('','158.76','01/17/16','python-upload','215.52','2162','submitted',''),
('','1318.72','01/17/16','python-upload','2148.84','6855','submitted',''),
('','113.25','01/17/16','python-upload','148.54','5445','submitted',''),
('','11.29','01/17/16','python-upload','15.96','6839','submitted',''),
('','1021.23','01/15/16','python-upload','1260.97','9242','submitted',''),
('','3223.54','01/13/16','python-upload','3924.68','9242','submitted',''),
('','214.22','01/15/16','python-upload','266.14','2451','submitted',''),
('','225.81','01/17/16','python-upload','288.41','4386','submitted',''),
('','145.95','01/17/16','python-upload','364.57','2808','submitted',''),
('','271.83','01/15/16','python-upload','511.64','6929','submitted',''),
('','22.65','01/14/16','python-upload','28.26','6921','submitted',''),
('','1388.34','01/17/16','python-upload','1720.46','6538','submitted',''),
('','5022.82','01/14/16','python-upload','6273.37','1151','submitted',''),
('','63.18','01/15/16','python-upload','86.75','7097','submitted',''),
('','2156.66','01/17/16','python-upload','3305.41','7095','submitted',''),
('','24.0','01/14/16','python-upload','34.44','7095','submitted',''),
('','125.47','01/15/16','python-upload','159.58','7159','submitted','');
INSERT INTO `sales_by_customer` (`admin_fix`,`cost`,`date`,`entering_user`,`price`,`customer_id`,`entry_status`,`admin_fix_timestamp`) VALUES 
('','2309.03','01/07/16','python-upload','2962.6','4534','submitted',''),
('','156.9','01/17/16','python-upload','204.13','3360','submitted',''),
('','274.19','01/17/16','python-upload','325.95','7152','submitted',''),
('','15.7','01/12/16','python-upload','282.6','6368','submitted',''),
('','42.9','01/07/16','python-upload','643.5','6368','submitted',''),
('','-3.0','01/15/16','python-upload','-3.0','3089','submitted',''),
('','264.0','01/17/16','python-upload','337.25','6680','submitted',''),
